tree_id,dist,region,tree_type,diameter,tree_height,matched,dist_to_health,health_樹木狀況,health_健檢扣分,health_健檢關鍵因子,health_風險結果,health_樹冠頂梢枯死率,health_樹冠缺失率,lng,lat,is_protected,prot_id,prot_name,prot_sci,prot_diam_m,prot_circ_m,prot_loc,prot_mgr
SL0174331009,士林區,環河北路三段,白千層,40.2,10.7,True,0.0686368785874592,P,-22.0,修枝或創傷後無法癒合產生腐朽,D級,13.0,38.0,121.50159368024572,25.089651084812846,False,,,,,,,
SL0174331010,士林區,環河北路三段,木棉,25.1,12.1,True,0.0097631607818725,P,-24.0,,D級,0.0,23.0,121.50161707791698,25.08967565229072,False,,,,,,,
SL0174331011,士林區,環河北路三段,白千層,26.0,4.5,True,0.0072673690785908,P,,,,0.0,23.0,121.5016480149381,25.089604135816025,False,,,,,,,
SL0174331012,士林區,環河北路三段,木棉,49.0,13.0,True,0.0319918926453208,P,-20.0,,D級,8.0,38.0,121.50170331679831,25.089599886208745,False,,,,,,,
SL0174331013,士林區,環河北路三段,白千層,36.5,10.4,True,0.0509791645387354,P,,,,0.0,38.0,121.501664504925,25.089587919852196,False,,,,,,,
SL0174331014,士林區,環河北路三段,白千層,38.5,10.4,True,0.0574299111410418,P,,,,0.0,58.0,121.50168256895157,25.089568719307692,False,,,,,,,
SL0174331015,士林區,環河北路三段,木棉,30.0,8.7,True,0.0594286548438063,P,-19.0,,D級,23.0,78.0,121.50174558764506,25.089560561530696,False,,,,,,,
SL0174331016,士林區,環河北路三段,白千層,42.1,13.3,True,0.0658133525046506,P,-25.0,,D級,0.0,18.0,121.50172465145997,25.08953183284598,False,,,,,,,
SL0174331017,士林區,環河北路三段,白千層,23.0,9.5,True,0.0054752517973063,P,-16.0,修枝或創傷後無法癒合產生腐朽,D級,8.0,33.0,121.5017510459126,25.08951332636784,False,,,,,,,
SL0174331018,士林區,環河北路三段,茄苳,43.1,8.0,True,0.0601151175850028,P,-29.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,13.0,121.501831595694,25.08957408357587,False,,,,,,,
SL0174331019,士林區,環河北路三段,木棉,30.0,13.1,True,0.0486780354184656,P,-25.0,,D級,33.0,58.0,121.50178748253455,25.089526293820523,False,,,,,,,
SL0174331020,士林區,環河北路三段,白千層,35.0,11.8,True,0.0394505554312663,P,-17.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,33.0,121.50176839092228,25.08948798916999,False,,,,,,,
SL0174331021,士林區,環河北路三段,茄苳,35.2,9.3,True,0.0281593200909712,P,-26.0,,D級,0.0,8.0,121.50186527913856,25.08954399651984,False,,,,,,,
SL0174331022,士林區,環河北路三段,白千層,34.0,11.4,True,0.0993812385128037,P,-28.0,,D級,0.0,33.0,121.50177698490444,25.08948037654425,False,,,,,,,
SL0174331023,士林區,環河北路三段,木棉,32.5,12.0,True,0.0459287415538213,P,-20.0,,D級,13.0,43.0,121.5018294551821,25.089486789566287,False,,,,,,,
SL0174331024,士林區,環河北路三段,茄苳,36.3,9.4,True,0.0341461317221942,P,-29.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,3.0,121.50190233064303,25.089513266099686,False,,,,,,,
SL0174331025,士林區,環河北路三段,白千層,29.4,8.7,True,0.0235670569993819,P,-15.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,18.0,121.5018322256744,25.08943685507572,False,,,,,,,
SL0174331026,士林區,環河北路三段,木棉,24.7,12.2,True,0.0559234267608532,P,-22.0,,D級,13.0,28.0,121.5018705543508,25.089451892560632,False,,,,,,,
SL0174331027,士林區,環河北路三段,茄苳,33.9,10.7,True,0.0189940738929675,P,-30.0,,D級,0.0,3.0,121.5019351804486,25.08947325099227,False,,,,,,,
SL0174331028,士林區,環河北路三段,白千層,42.9,12.8,True,0.0950955670625373,P,-14.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,38.0,121.50185494098196,25.089415652607645,False,,,,,,,
SL0174331029,士林區,環河北路三段,白千層,31.8,8.7,True,0.0692650703852991,P,-17.0,修枝或創傷後無法癒合產生腐朽,D級,23.0,73.0,121.50187568643396,25.0893976166169,False,,,,,,,
SL0174331030,士林區,環河北路三段,木棉,26.6,13.3,True,0.0128916072249881,P,-20.0,,D級,8.0,53.0,121.50191312250364,25.0894125668297,False,,,,,,,
SL0174331031,士林區,環河北路三段,茄苳,20.0,9.4,True,0.0241246006228126,P,-28.0,,D級,0.0,3.0,121.50196123619718,25.089444634206295,False,,,,,,,
SL0174331032,士林區,環河北路三段,白千層,49.2,13.4,True,0.0261635209591616,P,-16.0,修枝或創傷後無法癒合產生腐朽,D級,13.0,38.0,121.5018932583982,25.08937932051646,False,,,,,,,
SL0174331033,士林區,環河北路三段,美人樹,24.1,7.2,True,0.011608543610709,P,,,,100.0,100.0,121.50191509581587,25.0893616419486,False,,,,,,,
SL0174331034,士林區,環河北路三段,茄苳,47.1,12.3,True,0.014257403798227,P,-28.0,,D級,0.0,13.0,121.50198713380595,25.089425858525928,False,,,,,,,
SL0174331035,士林區,環河北路三段,木棉,34.8,13.2,True,0.0506879800380584,P,-21.0,,D級,18.0,43.0,121.5019545024612,25.089373606228406,False,,,,,,,
SL0174331036,士林區,環河北路三段,白千層,35.2,11.1,True,0.0914315690762616,P,-30.0,,D級,13.0,53.0,121.50193990622488,25.089343682478685,False,,,,,,,
SL0174331037,士林區,環河北路三段,美人樹,24.5,7.2,True,0.0007913305175285644,P,,,,100.0,100.0,121.50195399984771,25.089347607142773,False,,,,,,,
SL0174331038,士林區,環河北路三段,茄苳,39.3,11.9,True,0.0408690295174225,P,-21.0,,D級,0.0,13.0,121.50202640314116,25.089379863166133,False,,,,,,,
SL0174331039,士林區,環河北路三段,白千層,30.2,9.4,True,0.0746214934913845,P,,,,3.0,23.0,121.5019617384734,25.089324739994417,False,,,,,,,
SL0174331040,士林區,環河北路三段,木棉,29.8,11.8,True,0.0440240818429393,P,-20.0,,D級,8.0,13.0,121.50199143302522,25.08933754964543,False,,,,,,,
SL0174331041,士林區,環河北路三段,白千層,42.5,11.4,True,0.039570152407952,P,-22.0,,D級,0.0,13.0,121.5019813878659,25.089305353489472,False,,,,,,,
SL0174331042,士林區,環河北路三段,茄苳,29.8,9.1,True,0.002855345816571,P,-25.0,"葉片枯黃，不正常落葉≧50%
枯損枝條>50% 樹冠大部分枯萎
修枝或創傷後無法癒合產生腐朽",D級,23.0,38.0,121.50200602607356,25.089318089963623,False,,,,,,,
SL0174331043,士林區,環河北路三段,茄苳,31.5,11.4,True,0.0779590371341937,P,-26.0,,D級,13.0,23.0,121.50205276841491,25.089354224573636,False,,,,,,,
SL0174331044,士林區,環河北路三段,木棉,32.5,11.8,True,0.0912378990438692,P,-24.0,,D級,8.0,13.0,121.50203390159488,25.0892981339366,False,,,,,,,
SL0174331045,士林區,環河北路三段,茄苳,43.5,11.5,True,0.0531555974127414,P,-26.0,,D級,3.0,18.0,121.50208152658936,25.089331918257972,False,,,,,,,
SL0174331046,士林區,環河北路三段,白千層,22.2,10.9,True,0.0633414008431595,P,-19.0,修枝或創傷後無法癒合產生腐朽,D級,13.0,78.0,121.50202562762809,25.08926268169239,False,,,,,,,
SL0174331047,士林區,環河北路三段,茄苳,36.6,11.7,True,0.0133380598541626,P,-13.0,,D級,3.0,18.0,121.50206512859964,25.08927347197747,False,,,,,,,
SL0174331048,士林區,環河北路三段,白千層,37.1,13.0,True,0.0825325852336651,P,-21.0,"修枝或創傷後無法癒合產生腐朽
根領與主幹相接處有腐朽，腐朽範圍佔該位置點圓周>1/4",D級,53.0,73.0,121.50204281810647,25.08924808836596,False,,,,,,,
SL0174331049,士林區,環河北路三段,茄苳,37.0,11.0,True,0.0795868507947726,P,-27.0,,D級,3.0,18.0,121.50211578814869,25.08929776656661,False,,,,,,,
SL0174331050,士林區,環河北路三段,木棉,19.8,11.4,True,0.0970352673420334,P,-24.0,,D級,100.0,100.0,121.50208595839813,25.089251824451978,False,,,,,,,
SL0174331051,士林區,環河北路三段,白千層,39.4,13.3,True,0.0147386941698456,P,-24.0,,D級,13.0,63.0,121.50206614363424,25.08923067558245,False,,,,,,,
SL0174331052,士林區,環河北路三段,美人樹,35.6,11.1,True,0.0277363684343859,P,-19.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,28.0,121.50210827225408,25.08925373511376,False,,,,,,,
SL0174331053,士林區,環河北路三段,木棉,22.7,9.4,True,0.0067386175362186,P,-21.0,,D級,33.0,73.0,121.50208905414796,25.089233035630777,False,,,,,,,
SL0174331054,士林區,環河北路三段,馬拉巴栗,13.2,12.8,True,0.0060315856558658,P,-20.0,,D級,0.0,18.0,121.5020840409531,25.089219239677274,False,,,,,,,
SL0174331055,士林區,環河北路三段,茄苳,33.7,10.0,True,0.0804615195829288,P,-14.0,,D級,0.0,13.0,121.50214879443904,25.089271834641707,False,,,,,,,
SL0174331056,士林區,環河北路三段,白千層,19.4,11.7,True,0.0135332052590772,P,,,,13.0,73.0,121.50214511499092,25.08924476294216,False,,,,,,,
SL0174331057,士林區,環河北路三段,茄苳,24.0,7.6,True,0.0226178632668389,P,,,,3.0,13.0,121.50210821224324,25.089214734137816,False,,,,,,,
SL0174331058,士林區,環河北路三段,木棉,28.8,12.9,True,0.0266459044456915,P,-15.0,,D級,23.0,78.0,121.50212725863604,25.0892176489396,False,,,,,,,
SL0174331059,士林區,環河北路三段,白千層,50.5,12.2,True,0.0290492979193804,P,-23.0,,D級,8.0,33.0,121.50211028788756,25.089188906888623,False,,,,,,,
SL0174331060,士林區,環河北路三段,木棉,26.4,13.0,True,0.0937085572263538,P,-16.0,,D級,13.0,63.0,121.50216592266402,25.089217698650053,False,,,,,,,
SL0174331061,士林區,環河北路三段,茄苳,34.4,10.9,True,0.0754317293130211,P,-26.0,,D級,0.0,13.0,121.5021937424569,25.089232681337936,False,,,,,,,
SL0174331062,士林區,環河北路三段,白千層,29.1,8.8,True,0.0348689242059305,P,-25.0,,D級,23.0,63.0,121.50213034557058,25.089172407958717,False,,,,,,,
SL0174331063,士林區,環河北路三段,木棉,31.7,13.0,True,0.0222747464706684,P,-18.0,,D級,43.0,68.0,121.50216121758332,25.08918223433475,False,,,,,,,
SL0174331064,士林區,環河北路三段,茄苳,31.2,12.5,True,0.0202492405215983,P,-19.0,,D級,8.0,18.0,121.5022121892616,25.08921013905537,False,,,,,,,
SL0174331065,士林區,環河北路三段,白千層,29.8,12.2,True,0.0684267583271407,P,-13.0,,D級,8.0,33.0,121.50219267410375,25.089189530871774,False,,,,,,,
SL0174331066,士林區,環河北路三段,茄苳,30.0,12.1,True,0.0314877667107026,P,-22.0,修枝或創傷後無法癒合產生腐朽,D級,23.0,28.0,121.5022363067453,25.089192452723324,False,,,,,,,
SL0174331067,士林區,環河北路三段,白千層,36.7,9.8,True,0.0904156375254524,P,-23.0,,D級,23.0,58.0,121.5021698959447,25.089146724724145,False,,,,,,,
SL0174331068,士林區,環河北路三段,木棉,24.4,12.7,True,0.0926493191330275,P,-20.0,,D級,3.0,33.0,121.50221091822542,25.089141620452825,False,,,,,,,
SL0174331069,士林區,環河北路三段,白千層,32.6,10.6,True,0.0547180748125568,P,-20.0,,D級,13.0,43.0,121.5021935424476,25.089110803330428,False,,,,,,,
SL0174331070,士林區,環河北路三段,茄苳,34.5,11.9,True,0.0976885935031612,P,-16.0,,D級,3.0,13.0,121.5022709684544,25.089159202447068,False,,,,,,,
SL0174331071,士林區,環河北路三段,茄苳,29.8,11.6,True,0.0950525270514413,P,-14.0,,D級,0.0,13.0,121.50221094184354,25.08909882741234,False,,,,,,,
SL0174331072,士林區,環河北路三段,木棉,21.9,8.1,True,0.0298798843540261,P,-15.0,,D級,0.0,8.0,121.50228829561534,25.089153817241492,False,,,,,,,
SL0174331073,士林區,環河北路三段,茄苳,39.4,9.8,True,0.06532984358111,P,-15.0,,D級,0.0,8.0,121.50228864646688,25.08911833581468,False,,,,,,,
SL0174331074,士林區,環河北路三段,木棉,36.5,11.6,True,0.0332622349055347,P,-24.0,樹木主幹傾斜>30度且臨近園路、廣場或為行道樹,D級,78.0,88.0,121.50224432691924,25.089068560719937,False,,,,,,,
SL0174331075,士林區,環河北路三段,榕樹,40.9,9.3,True,0.0066400314817627,P,,,,0.0,13.0,121.5022770183812,25.089086957561673,False,,,,,,,
SL0174331076,士林區,環河北路三段,榕樹,56.62,13.1,True,0.0776764354888885,P,-29.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,18.0,121.50228276830434,25.08906265264064,False,,,,,,,
SL0174331077,士林區,環河北路三段,木棉,40.1,12.7,True,0.0901752258556695,P,-11.0,,D級,3.0,43.0,121.50227989113888,25.089037835240777,False,,,,,,,
SL0174331078,士林區,環河北路三段,白千層,42.4,12.4,True,0.0857992339531976,P,-21.0,枝條生長不均勻，完全偏向,D級,8.0,33.0,121.50229984963802,25.089021336623947,False,,,,,,,
SL0174331079,士林區,環河北路三段,構樹,23.0,12.2,True,0.0015867260601659,P,-28.0,,D級,0.0,23.0,121.50228901206808,25.0890136091884,False,,,,,,,
SL0174331080,士林區,環河北路三段,榕樹,34.4,9.8,True,0.0785540505904135,P,-19.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,3.0,121.50237277873214,25.089060993702457,False,,,,,,,
SL0174331081,士林區,環河北路三段,榕樹,31.51,10.4,True,0.0705372372166362,P,,,,8.0,33.0,121.50232669904004,25.089017183105103,False,,,,,,,
SL0174331082,士林區,環河北路三段,榕樹,58.77,13.8,True,0.0783924865764191,P,,,,8.0,43.0,121.50233977288576,25.0889898741298,False,,,,,,,
SL0174331083,士林區,環河北路三段,茄苳,17.0,11.2,True,0.0540847850691808,P,,,,0.0,3.0,121.50238853441772,25.089034939569977,False,,,,,,,
SL0174331084,士林區,環河北路三段,白千層,44.9,12.7,True,0.0487723863498326,P,-28.0,,D級,13.0,53.0,121.50237748196707,25.08899886478927,False,,,,,,,
SL0174331085,士林區,環河北路三段,茄苳,37.8,13.2,True,0.0272433033872304,P,-19.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,13.0,121.50242127008006,25.089015598978424,False,,,,,,,
SL0174331086,士林區,環河北路三段,木棉,23.0,9.13,True,0.002092914303741,,,,,0.0,0.0,121.50239608012797,25.088916285433733,False,,,,,,,
SL0174331087,士林區,環河北路三段,白千層,51.2,14.2,True,0.0261434812710373,P,-26.0,,D級,3.0,23.0,121.502410254831,25.08896435694893,False,,,,,,,
SL0174331088,士林區,環河北路三段,茄苳,38.6,12.8,True,0.0344606948670191,P,-13.0,,D級,0.0,13.0,121.50243333963782,25.088985133578017,False,,,,,,,
SL0174331089,士林區,環河北路三段,木棉,25.3,12.9,True,0.044777181044076,P,-16.0,,D級,33.0,58.0,121.50244744386868,25.088943105381635,False,,,,,,,
SL0174331090,士林區,環河北路三段,茄苳,38.9,11.3,True,0.0345427820759123,P,-17.0,,D級,0.0,8.0,121.50247034183316,25.088966681333407,False,,,,,,,
SL0174331091,士林區,環河北路三段,榕樹,83.01,12.9,True,0.0726288924532441,P,,,,23.0,48.0,121.50242971833124,25.088923755095344,False,,,,,,,
SL0174331092,士林區,環河北路三段,白千層,56.2,13.4,True,0.0747215461669044,P,-23.0,,D級,0.0,8.0,121.5024727387044,25.08889815031136,False,,,,,,,
SL0174331093,士林區,環河北路三段,茄苳,22.3,9.9,True,0.0781743579254841,P,-17.0,,D級,0.0,8.0,121.50251577499591,25.08892499843594,False,,,,,,,
SL0174331094,士林區,環河北路三段,白千層,59.2,14.1,True,0.0744470448650116,P,-16.0,,D級,3.0,18.0,121.50247773269086,25.088858680817317,False,,,,,,,
SL0174331095,士林區,環河北路三段,白千層,51.87,13.5,True,0.085786450721117,P,-20.0,樹木主幹傾斜>30度且臨近園路、廣場或為行道樹,D級,0.0,8.0,121.50250784945524,25.088829237658867,False,,,,,,,
SL0174331096,士林區,環河北路三段,茄苳,25.9,7.6,True,0.105121764192737,P,-25.0,,D級,3.0,8.0,121.50257604128782,25.0888498614956,False,,,,,,,
SL0174331097,士林區,環河北路三段,白千層,61.5,14.5,True,0.0419032755656371,P,-19.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,18.0,121.5025524154012,25.08879369676176,False,,,,,,,
SL0174331098,士林區,環河北路三段,茄苳,25.3,9.9,True,0.0618896557274515,P,-26.0,,D級,0.0,13.0,121.50261661306604,25.088831577685173,False,,,,,,,
SL0174331099,士林區,環河北路三段,木棉,17.5,11.8,True,0.0518044393914057,P,-25.0,,D級,88.0,93.0,121.50259151271364,25.088802772946185,False,,,,,,,
SL0174331100,士林區,環河北路三段,白千層,52.3,13.9,True,0.0710964976858384,P,-9.0,,D級,3.0,18.0,121.5025776991596,25.088770318752612,False,,,,,,,
SL0174331101,士林區,環河北路三段,茄苳,25.5,10.9,True,0.0694759459149988,P,-19.0,,D級,13.0,53.0,121.50262868403306,25.088801473386184,False,,,,,,,
SL0174331102,士林區,環河北路三段,白千層,38.5,13.6,True,0.0414418257572858,P,-13.0,,D級,3.0,23.0,121.5026014077908,25.088749654489913,False,,,,,,,
SL0174331103,士林區,環河北路三段,榕樹,48.95,11.8,True,0.0818159501583507,P,,,,13.0,48.0,121.5026358077686,25.088773733138456,False,,,,,,,
SL0174331104,士林區,環河北路三段,茄苳,34.2,11.1,True,0.0743395236985355,P,-25.0,枝條生長不均勻，完全偏向,D級,0.0,8.0,121.50266373181512,25.088789979313564,False,,,,,,,
SL0174331105,士林區,環河北路三段,榕樹,56.7,12.2,True,0.0834651965807345,P,,,,8.0,23.0,121.50263182676528,25.08874566938624,False,,,,,,,
SL0174331106,士林區,環河北路三段,白千層,36.4,12.4,True,0.0954137738886166,P,-20.0,,D級,3.0,18.0,121.5026199451038,25.088725035398703,False,,,,,,,
SL0174331107,士林區,環河北路三段,茄苳,31.4,11.6,True,0.0316448303914434,P,-28.0,,D級,0.0,8.0,121.50271231360207,25.088742507737297,False,,,,,,,
SL0174331108,士林區,環河北路三段,白千層,44.0,9.8,True,0.0037981962424148,,,,,0.0,0.0,121.5026625736171,25.08870060553433,False,,,,,,,
SL0174331109,士林區,環河北路三段,白千層,45.2,14.4,True,0.0882647484809725,P,-10.0,,D級,0.0,18.0,121.50267687497669,25.088682591263392,False,,,,,,,
SL0174331110,士林區,環河北路三段,茄苳,44.5,12.2,True,0.0459601497751941,P,-17.0,,D級,0.0,13.0,121.50272644980012,25.0887083338104,False,,,,,,,
SL0174331111,士林區,環河北路三段,白千層,39.7,14.2,True,0.0872378573023108,P,-30.0,,D級,0.0,13.0,121.502701863493,25.08865975591658,False,,,,,,,
SL0174331112,士林區,環河北路三段,白千層,61.7,15.0,True,0.0942350280459539,P,-20.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,13.0,121.5027319342156,25.088667598719116,False,,,,,,,
SL0174331113,士林區,環河北路三段,茄苳,38.9,13.2,True,0.077455371710263,P,-21.0,,D級,0.0,8.0,121.502773767844,25.088667005570464,False,,,,,,,
SL0174331114,士林區,環河北路三段,白千層,45.9,13.2,True,0.0624280351894965,P,-26.0,,D級,0.0,18.0,121.50275761888491,25.08864530268738,False,,,,,,,
SL0174331115,士林區,環河北路三段,白千層,48.3,15.2,True,0.0471490639160841,P,-20.0,,D級,0.0,3.0,121.50275046623943,25.088617430245787,False,,,,,,,
SL0174331116,士林區,環河北路三段,茄苳,28.1,13.2,True,0.0490280208691832,P,-20.0,,D級,0.0,3.0,121.50281048465716,25.088651533465782,False,,,,,,,
SL0174331117,士林區,環河北路三段,白千層,42.0,14.5,True,0.02409719661143,P,-26.0,,D級,0.0,18.0,121.5027772380726,25.088594318002443,False,,,,,,,
SL0174331118,士林區,環河北路三段,茄苳,34.6,12.5,True,0.0965979543057622,P,-16.0,,D級,0.0,3.0,121.50282195742248,25.088620618653703,False,,,,,,,
SL0174331119,士林區,環河北路三段,白千層,33.3,14.7,True,0.0479804174388487,P,-24.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,8.0,121.50281047413092,25.088600434733863,False,,,,,,,
SL0174331120,士林區,環河北路三段,白千層,27.0,11.2,True,0.0119092783647013,P,,,,0.0,8.0,121.50280311767068,25.0885712087778,False,,,,,,,
SL0174331121,士林區,環河北路三段,茄苳,29.7,12.6,True,0.088873207066364,P,-26.0,,D級,0.0,8.0,121.50285788038866,25.0886049686666,False,,,,,,,
SL0174331122,士林區,環河北路三段,木棉,34.8,13.6,True,0.0531353227279753,P,-12.0,,D級,0.0,13.0,121.50283652432712,25.088570553887234,False,,,,,,,
SL0174331123,士林區,環河北路三段,白千層,46.5,12.8,True,0.0409592741893725,P,-21.0,修枝或創傷後無法癒合產生腐朽,D級,3.0,43.0,121.50282840576268,25.088548914077787,False,,,,,,,
